datetime,GHI,DNI,Dew Point,Solar Generation (kW)
2020-01-06 05:00:00,0,0,-5.1000000000000005,0.0
2020-01-06 05:15:00,0,0,-5.1000000000000005,0.0
2020-01-06 05:30:00,0,0,-5.1000000000000005,0.0
2020-01-06 05:45:00,0,0,-5.1000000000000005,0.0
2020-01-06 06:00:00,0,0,-5.1000000000000005,0.0
2020-01-06 06:15:00,0,0,-5.1000000000000005,0.0
2020-01-06 06:30:00,0,0,-5.1000000000000005,0.0
2020-01-06 06:45:00,0,0,-5.1000000000000005,0.0
2020-01-06 07:00:00,0,0,-5.1000000000000005,0.0
2020-01-06 07:15:00,0,0,-5.1000000000000005,0.0
2020-01-06 07:30:00,4,0,-5.1000000000000005,0.0
2020-01-06 07:45:00,14,0,-4.3,0.0
2020-01-06 08:00:00,23,0,-4.2,0.0
2020-01-06 08:15:00,39,0,-4.2,0.0
2020-01-06 08:30:00,62,15,-4.2,20.2829116629077
2020-01-06 08:45:00,68,0,-3.0,0.0
2020-01-06 09:00:00,82,1,-3.0,1.126595356312514
2020-01-06 09:15:00,115,49,-3.0,49.34620959475533
2020-01-06 09:30:00,139,76,-3.0,67.16305020392186
2020-01-06 09:45:00,158,91,-2.2,68.89606346031192
2020-01-06 10:00:00,185,130,-2.2,81.60529563125344
2020-01-06 10:15:00,210,166,-2.2,82.36558264376433
2020-01-06 10:30:00,209,129,-2.2,46.8267426158526
2020-01-06 10:45:00,242,193,-1.5,44.15112661719432
2020-01-06 11:00:00,210,91,-1.5,8.55814532738093
2020-01-06 11:15:00,232,124,-1.5,5.031397462923493
2020-01-06 11:30:00,238,128,-1.5,22.339277038719732
2020-01-06 11:45:00,224,94,-0.9,28.87968110862758
2020-01-06 12:00:00,280,231,-0.9,101.20641215824081
2020-01-06 12:15:00,189,41,-0.9,23.232340343231687
2020-01-06 12:30:00,192,48,-0.9,33.227469548426036
2020-01-06 12:45:00,108,0,-0.4,0.0
2020-01-06 13:00:00,59,0,-0.4,0.0
2020-01-06 13:15:00,189,70,-0.4,73.23339541471368
2020-01-06 13:30:00,242,246,-0.4,284.1003638425168
2020-01-06 13:45:00,297,589,-0.1,741.0367427938198
2020-01-06 14:00:00,278,591,-0.1,801.0954733577171
2020-01-06 14:15:00,240,490,-0.1,708.8126884442919
2020-01-06 14:30:00,196,356,-0.1,545.0118187803904
2020-01-06 14:45:00,162,284,-0.4,456.7449770265386
2020-01-06 15:00:00,93,42,-0.4,70.48440405380445
2020-01-06 15:15:00,110,227,-0.4,395.08487376904446
2020-01-06 15:30:00,133,577,-0.4,1035.5857850260313
2020-01-06 15:45:00,98,540,-1.7000000000000002,994.0912230277702
2020-01-06 16:00:00,62,442,-1.7000000000000002,830.3700423920968
2020-01-06 16:15:00,15,0,-1.7000000000000002,0.0
2020-01-06 16:30:00,0,0,-1.7000000000000002,0.0
2020-01-06 16:45:00,0,0,-2.7,0.0
2020-01-06 17:00:00,0,0,-2.7,0.0
2020-01-06 17:15:00,0,0,-2.7,0.0
2020-01-06 17:30:00,0,0,-2.7,0.0
2020-01-06 17:45:00,0,0,-3.9,0.0
2020-01-06 18:00:00,0,0,-3.9,0.0
2020-01-06 18:15:00,0,0,-3.9,0.0
2020-01-06 18:30:00,0,0,-3.9,0.0
2020-01-06 18:45:00,0,0,-3.9,0.0
2020-01-06 19:00:00,0,0,-5.0,0.0
2020-01-06 19:15:00,0,0,-5.0,0.0
2020-01-06 19:30:00,0,0,-5.0,0.0
2020-01-06 19:45:00,0,0,-5.4,0.0
2020-01-06 20:00:00,0,0,-5.4,0.0
2020-01-06 20:15:00,0,0,-5.4,0.0
2020-01-06 20:30:00,0,0,-5.4,0.0
2020-01-06 20:45:00,0,0,-4.800000000000001,0.0
2020-01-06 21:00:00,0,0,-4.800000000000001,0.0
2020-01-06 21:15:00,0,0,-4.800000000000001,0.0
2020-01-06 21:30:00,0,0,-4.800000000000001,0.0
2020-01-06 21:45:00,0,0,-3.8,0.0
2020-01-06 22:00:00,0,0,-3.8,0.0
2020-01-06 22:15:00,0,0,-3.8,0.0
2020-01-06 22:30:00,0,0,-3.8,0.0
2020-01-06 22:45:00,0,0,-3.3000000000000003,0.0
2020-01-06 23:00:00,0,0,-3.3000000000000003,0.0
2020-01-06 23:15:00,0,0,-3.3000000000000003,0.0
2020-01-06 23:30:00,0,0,-3.3000000000000003,0.0
2020-01-06 23:45:00,0,0,-2.9000000000000004,0.0
2020-01-07 00:00:00,0,0,-2.9000000000000004,0.0
2020-01-07 00:15:00,0,0,-2.9000000000000004,0.0
2020-01-07 00:30:00,0,0,-2.9000000000000004,0.0
2020-01-07 00:45:00,0,0,-2.6,0.0
2020-01-07 01:00:00,0,0,-2.6,0.0
2020-01-07 01:15:00,0,0,-2.6,0.0
2020-01-07 01:30:00,0,0,-2.6,0.0
2020-01-07 01:45:00,0,0,-2.7,0.0
2020-01-07 02:00:00,0,0,-2.7,0.0
2020-01-07 02:15:00,0,0,-2.7,0.0
2020-01-07 02:30:00,0,0,-2.7,0.0
2020-01-07 02:45:00,0,0,-3.2,0.0
2020-01-07 03:00:00,0,0,-3.2,0.0
2020-01-07 03:15:00,0,0,-3.2,0.0
2020-01-07 03:30:00,0,0,-3.2,0.0
2020-01-07 03:45:00,0,0,-4.1000000000000005,0.0
2020-01-07 04:00:00,0,0,-4.1000000000000005,0.0
2020-01-07 04:15:00,0,0,-4.1000000000000005,0.0
2020-01-07 04:30:00,0,0,-4.1000000000000005,0.0
2020-01-07 04:45:00,0,0,-5.0,0.0
2020-01-07 05:00:00,0,0,-5.0,0.0
2020-01-07 05:15:00,0,0,-5.0,0.0
2020-01-07 05:30:00,0,0,-5.0,0.0
2020-01-07 05:45:00,0,0,-6.2,0.0
2020-01-07 06:00:00,0,0,-6.2,0.0
2020-01-07 06:15:00,0,0,-6.2,0.0
2020-01-07 06:30:00,0,0,-6.2,0.0
2020-01-07 06:45:00,0,0,-6.9,0.0
2020-01-07 07:00:00,0,0,-6.9,0.0
2020-01-07 07:15:00,0,0,-6.9,0.0
2020-01-07 07:30:00,16,227,-6.9,394.92573551869623
2020-01-07 07:45:00,42,384,-5.5,634.8431707180764
2020-01-07 08:00:00,76,503,-5.5,784.7481719566272
2020-01-07 08:15:00,113,593,-5.5,866.2861288951033
2020-01-07 08:30:00,152,661,-5.5,896.1944027251061
2020-01-07 08:45:00,190,707,-4.2,880.5490339917297
2020-01-07 09:00:00,227,751,-4.2,848.8514211930257
2020-01-07 09:15:00,263,786,-4.2,794.4698540355316
2020-01-07 09:30:00,296,814,-4.2,722.3655703589073
2020-01-07 09:45:00,318,825,-4.0,627.6400900430405
2020-01-07 10:00:00,310,740,-4.0,467.20966940397153
2020-01-07 10:15:00,382,876,-4.0,437.777818185947
2020-01-07 10:30:00,289,422,-4.0,154.65662722992454
2020-01-07 10:45:00,341,615,-3.8,142.7723999626226
2020-01-07 11:00:00,327,482,-3.8,46.90691296499894
2020-01-07 11:15:00,341,502,-3.8,18.793423475858933
2020-01-07 11:30:00,339,467,-3.8,80.10736672732654
2020-01-07 11:45:00,370,602,-3.6,183.2523643209673
2020-01-07 12:00:00,376,627,-3.6,273.0446208334294
2020-01-07 12:15:00,373,620,-3.6,349.7984070429718
2020-01-07 12:30:00,300,312,-3.6,215.27824521792718
2020-01-07 12:45:00,233,129,-3.4000000000000004,104.79309848189178
2020-01-07 13:00:00,319,459,-3.4000000000000004,427.2064205374052
2020-01-07 13:15:00,272,307,-3.4000000000000004,320.70376569182093
2020-01-07 13:30:00,279,394,-3.4000000000000004,454.5090304651177
2020-01-07 13:45:00,221,212,-2.3000000000000003,266.5014366636819
2020-01-07 14:00:00,207,219,-2.3000000000000003,296.6820738570766
2020-01-07 14:15:00,153,85,-2.3000000000000003,122.91420869729636
2020-01-07 14:30:00,126,52,-2.3000000000000003,79.59649154422067
2020-01-07 14:45:00,100,21,-3.3000000000000003,33.7744464509141
2020-01-07 15:00:00,96,48,-3.3000000000000003,80.5695780613922
2020-01-07 15:15:00,74,22,-3.3000000000000003,38.30373286374039
2020-01-07 15:30:00,53,0,-3.4000000000000004,0.0
2020-01-07 15:45:00,35,0,-3.9,0.0
2020-01-07 16:00:00,25,0,-3.9,0.0
2020-01-07 16:15:00,15,0,-3.9,0.0
2020-01-07 16:30:00,0,0,-3.9,0.0
2020-01-07 16:45:00,0,0,-3.8,0.0
2020-01-07 17:00:00,0,0,-3.8,0.0
2020-01-07 17:15:00,0,0,-3.8,0.0
2020-01-07 17:30:00,0,0,-3.8,0.0
2020-01-07 17:45:00,0,0,-3.7,0.0
2020-01-07 18:00:00,0,0,-3.7,0.0
2020-01-07 18:15:00,0,0,-3.7,0.0
2020-01-07 18:30:00,0,0,-3.7,0.0
2020-01-07 18:45:00,0,0,-3.7,0.0
2020-01-07 19:00:00,0,0,-3.6,0.0
2020-01-07 19:15:00,0,0,-3.6,0.0
2020-01-07 19:30:00,0,0,-3.6,0.0
2020-01-07 19:45:00,0,0,-3.5,0.0
2020-01-07 20:00:00,0,0,-3.5,0.0
2020-01-07 20:15:00,0,0,-3.5,0.0
2020-01-07 20:30:00,0,0,-3.5,0.0
2020-01-07 20:45:00,0,0,-3.4000000000000004,0.0
2020-01-07 21:00:00,0,0,-3.5,0.0
2020-01-07 21:15:00,0,0,-3.5,0.0
2020-01-07 21:30:00,0,0,-3.5,0.0
2020-01-07 21:45:00,0,0,-3.5,0.0
2020-01-07 22:00:00,0,0,-3.5,0.0
2020-01-07 22:15:00,0,0,-3.5,0.0
2020-01-07 22:30:00,0,0,-3.5,0.0
2020-01-07 22:45:00,0,0,-3.6,0.0
2020-01-07 23:00:00,0,0,-3.6,0.0
2020-01-07 23:15:00,0,0,-3.6,0.0
2020-01-07 23:30:00,0,0,-3.6,0.0
2020-01-07 23:45:00,0,0,-3.7,0.0
2020-01-08 00:00:00,0,0,-3.7,0.0
2020-01-08 00:15:00,0,0,-3.7,0.0
2020-01-08 00:30:00,0,0,-3.7,0.0
2020-01-08 00:45:00,0,0,-3.8,0.0
2020-01-08 01:00:00,0,0,-3.8,0.0
2020-01-08 01:15:00,0,0,-3.8,0.0
2020-01-08 01:30:00,0,0,-3.8,0.0
2020-01-08 01:45:00,0,0,-4.1000000000000005,0.0
2020-01-08 02:00:00,0,0,-4.1000000000000005,0.0
2020-01-08 02:15:00,0,0,-4.1000000000000005,0.0
2020-01-08 02:30:00,0,0,-4.1000000000000005,0.0
2020-01-08 02:45:00,0,0,-4.2,0.0
2020-01-08 03:00:00,0,0,-4.2,0.0
2020-01-08 03:15:00,0,0,-4.2,0.0
2020-01-08 03:30:00,0,0,-4.2,0.0
2020-01-08 03:45:00,0,0,-4.0,0.0
2020-01-08 04:00:00,0,0,-4.0,0.0
2020-01-08 04:15:00,0,0,-4.0,0.0
2020-01-08 04:30:00,0,0,-4.0,0.0
2020-01-08 04:45:00,0,0,-4.0,0.0
2020-01-08 05:00:00,0,0,-4.0,0.0
2020-01-08 05:15:00,0,0,-4.0,0.0
2020-01-08 05:30:00,0,0,-4.0,0.0
2020-01-08 05:45:00,0,0,-4.2,0.0
2020-01-08 06:00:00,0,0,-4.2,0.0
2020-01-08 06:15:00,0,0,-4.2,0.0
2020-01-08 06:30:00,0,0,-4.2,0.0
2020-01-08 06:45:00,0,0,-4.6000000000000005,0.0
2020-01-08 07:00:00,0,0,-4.6000000000000005,0.0
2020-01-08 07:15:00,0,0,-4.6000000000000005,0.0
2020-01-08 07:30:00,6,0,-4.6000000000000005,0.0
2020-01-08 07:45:00,25,74,-3.6,122.58794307949675
2020-01-08 08:00:00,70,384,-3.6,600.4172370070163
2020-01-08 08:15:00,70,184,-3.6,269.4461867865993
2020-01-08 08:30:00,142,550,-3.6,747.6715788617756
2020-01-08 08:45:00,180,614,-2.5,766.9473352644997
2020-01-08 09:00:00,217,661,-2.5,749.5372463189287
2020-01-08 09:15:00,252,699,-2.5,709.0858934089473
2020-01-08 09:30:00,285,731,-2.5,651.3686077575927
2020-01-08 09:45:00,317,768,-1.9,587.044218619742
2020-01-08 10:00:00,346,789,-1.9,500.94964641473007
2020-01-08 10:15:00,371,807,-1.9,406.1058853981299
2020-01-08 10:30:00,394,821,-1.9,303.6712970330983
2020-01-08 10:45:00,412,817,-1.6,192.35432197039884
2020-01-08 11:00:00,428,826,-1.6,83.00018742402017
2020-01-08 11:15:00,335,467,-1.6,16.068842137726318
2020-01-08 11:30:00,449,838,-1.6,141.33905025423414
2020-01-08 11:45:00,359,530,-1.5,159.9020825517692
2020-01-08 12:00:00,348,474,-1.5,205.22225855413672
2020-01-08 12:15:00,253,152,-1.5,85.4041660975597
2020-01-08 12:30:00,319,377,-1.5,259.33218704364697
2020-01-08 12:45:00,349,544,-1.8,440.8912205454338
2020-01-08 13:00:00,359,657,-1.8,610.4048323822503
2020-01-08 13:15:00,324,531,-1.8,553.953706507899
2020-01-08 13:30:00,306,516,-1.8,594.6479239193962
2020-01-08 13:45:00,365,788,-3.0,989.8736887224253
2020-01-08 14:00:00,338,769,-3.0,1041.2893521842748
2020-01-08 14:15:00,312,754,-3.0,1090.0516488855317
2020-01-08 14:30:00,280,726,-3.0,1111.2308855235287
2020-01-08 14:45:00,251,743,-4.7,1195.120250615629
2020-01-08 15:00:00,215,705,-4.7,1183.705133674076
2020-01-08 15:15:00,177,658,-4.7,1146.132744808394
2020-01-08 15:30:00,108,376,-4.7,675.5680163262081
2020-01-08 15:45:00,52,60,-6.0,110.60522666545384
2020-01-08 16:00:00,67,457,-6.0,859.952460197289
2020-01-08 16:15:00,35,328,-6.0,626.9720395574755
2020-01-08 16:30:00,0,0,-6.0,0.0
2020-01-08 16:45:00,0,0,-6.6000000000000005,0.0
2020-01-08 17:00:00,0,0,-6.6000000000000005,0.0
2020-01-08 17:15:00,0,0,-6.6000000000000005,0.0
2020-01-08 17:30:00,0,0,-6.6000000000000005,0.0
2020-01-08 17:45:00,0,0,-7.2,0.0
2020-01-08 18:00:00,0,0,-7.2,0.0
2020-01-08 18:15:00,0,0,-7.2,0.0
2020-01-08 18:30:00,0,0,-7.2,0.0
2020-01-08 18:45:00,0,0,-7.2,0.0
2020-01-08 19:00:00,0,0,-8.0,0.0
2020-01-08 19:15:00,0,0,-8.0,0.0
2020-01-08 19:30:00,0,0,-8.0,0.0
2020-01-08 19:45:00,0,0,-8.8,0.0
2020-01-08 20:00:00,0,0,-8.8,0.0
2020-01-08 20:15:00,0,0,-8.8,0.0
2020-01-08 20:30:00,0,0,-8.8,0.0
2020-01-08 20:45:00,0,0,-9.4,0.0
2020-01-08 21:00:00,0,0,-9.4,0.0
2020-01-08 21:15:00,0,0,-9.4,0.0
2020-01-08 21:30:00,0,0,-9.4,0.0
2020-01-08 21:45:00,0,0,-10.1,0.0
2020-01-08 22:00:00,0,0,-10.1,0.0
2020-01-08 22:15:00,0,0,-10.1,0.0
2020-01-08 22:30:00,0,0,-10.1,0.0
2020-01-08 22:45:00,0,0,-10.9,0.0
2020-01-08 23:00:00,0,0,-10.9,0.0
2020-01-08 23:15:00,0,0,-10.9,0.0
2020-01-08 23:30:00,0,0,-10.9,0.0
2020-01-08 23:45:00,0,0,-11.8,0.0
2020-01-09 00:00:00,0,0,-11.8,0.0
2020-01-09 00:15:00,0,0,-11.8,0.0
2020-01-09 00:30:00,0,0,-11.8,0.0
2020-01-09 00:45:00,0,0,-12.6,0.0
2020-01-09 01:00:00,0,0,-12.6,0.0
2020-01-09 01:15:00,0,0,-12.6,0.0
2020-01-09 01:30:00,0,0,-12.6,0.0
2020-01-09 01:45:00,0,0,-13.3,0.0
2020-01-09 02:00:00,0,0,-13.3,0.0
2020-01-09 02:15:00,0,0,-13.3,0.0
2020-01-09 02:30:00,0,0,-13.3,0.0
2020-01-09 02:45:00,0,0,-13.9,0.0
2020-01-09 03:00:00,0,0,-13.9,0.0
2020-01-09 03:15:00,0,0,-13.9,0.0
2020-01-09 03:30:00,0,0,-13.9,0.0
2020-01-09 03:45:00,0,0,-14.4,0.0
2020-01-09 04:00:00,0,0,-14.4,0.0
2020-01-09 04:15:00,0,0,-14.4,0.0
2020-01-09 04:30:00,0,0,-14.4,0.0
2020-01-09 04:45:00,0,0,-14.8,0.0
2020-01-09 05:00:00,0,0,-14.8,0.0
2020-01-09 05:15:00,0,0,-14.8,0.0
2020-01-09 05:30:00,0,0,-14.8,0.0
2020-01-09 05:45:00,0,0,-15.4,0.0
2020-01-09 06:00:00,0,0,-15.4,0.0
2020-01-09 06:15:00,0,0,-15.4,0.0
2020-01-09 06:30:00,0,0,-15.4,0.0
2020-01-09 06:45:00,0,0,-15.9,0.0
2020-01-09 07:00:00,0,0,-15.9,0.0
2020-01-09 07:15:00,0,0,-15.9,0.0
2020-01-09 07:30:00,7,0,-15.9,0.0
2020-01-09 07:45:00,29,125,-15.5,207.49166171033306
2020-01-09 08:00:00,58,275,-15.5,430.9286521491275
2020-01-09 08:15:00,87,356,-15.5,522.5644531796041
2020-01-09 08:30:00,122,449,-15.5,611.9647943074025
2020-01-09 08:45:00,196,760,-14.8,952.0373594822406
2020-01-09 09:00:00,233,799,-14.8,908.8944486066619
2020-01-09 09:15:00,269,832,-14.8,846.993375378915
2020-01-09 09:30:00,304,858,-14.8,767.5966356755989
2020-01-09 09:45:00,337,868,-14.1,666.5455000876532
2020-01-09 10:00:00,366,887,-14.1,566.2496808198636
2020-01-09 10:15:00,392,902,-14.1,456.9736575239514
2020-01-09 10:30:00,415,914,-14.1,341.08563013065816
2020-01-09 10:45:00,430,909,-13.2,216.91241804257953
2020-01-09 11:00:00,446,917,-13.2,94.94980060442921
2020-01-09 11:15:00,459,923,-13.2,29.068612128976866
2020-01-09 11:30:00,468,927,-13.2,153.79605558381058
2020-01-09 11:45:00,473,918,-12.3,274.5938171989985
2020-01-09 12:00:00,475,919,-12.3,395.6911105708802
2020-01-09 12:15:00,473,918,-12.3,513.7866212257089
2020-01-09 12:30:00,467,915,-12.3,627.6070196893556
2020-01-09 12:45:00,453,900,-11.6,727.8420950155609
2020-01-09 13:00:00,440,894,-11.6,829.245032004935
2020-01-09 13:15:00,423,886,-11.6,923.1780545555167
2020-01-09 13:30:00,403,875,-11.6,1007.481442131799
2020-01-09 13:45:00,311,634,-11.3,795.9462059426671
2020-01-09 14:00:00,297,667,-11.3,902.8520139859185
2020-01-09 14:15:00,259,575,-11.3,831.1531783967056
2020-01-09 14:30:00,247,652,-11.3,998.0098631826139
2020-01-09 14:45:00,258,775,-10.9,1246.8625914569072
2020-01-09 15:00:00,222,739,-10.9,1241.2569482943404
2020-01-09 15:15:00,184,695,-10.9,1211.2141029936727
2020-01-09 15:30:00,146,639,-10.9,1148.8676029342262
2020-01-09 15:45:00,106,537,-11.3,990.7059801044579
2020-01-09 16:00:00,69,443,-11.3,834.3809984313709
2020-01-09 16:15:00,37,318,-11.3,608.4977453673578
2020-01-09 16:30:00,0,0,-11.3,0.0
2020-01-09 16:45:00,0,0,-11.7,0.0
2020-01-09 17:00:00,0,0,-11.7,0.0
2020-01-09 17:15:00,0,0,-11.7,0.0
2020-01-09 17:30:00,0,0,-11.7,0.0
2020-01-09 17:45:00,0,0,-11.2,0.0
2020-01-09 18:00:00,0,0,-11.2,0.0
2020-01-09 18:15:00,0,0,-11.2,0.0
2020-01-09 18:30:00,0,0,-11.2,0.0
2020-01-09 18:45:00,0,0,-11.2,0.0
2020-01-09 19:00:00,0,0,-9.8,0.0
2020-01-09 19:15:00,0,0,-9.8,0.0
2020-01-09 19:30:00,0,0,-9.8,0.0
2020-01-09 19:45:00,0,0,-9.7,0.0
2020-01-09 20:00:00,0,0,-9.7,0.0
2020-01-09 20:15:00,0,0,-9.7,0.0
2020-01-09 20:30:00,0,0,-9.7,0.0
2020-01-09 20:45:00,0,0,-9.7,0.0
2020-01-09 21:00:00,0,0,-9.7,0.0
2020-01-09 21:15:00,0,0,-9.7,0.0
2020-01-09 21:30:00,0,0,-9.7,0.0
2020-01-09 21:45:00,0,0,-9.3,0.0
2020-01-09 22:00:00,0,0,-9.3,0.0
2020-01-09 22:15:00,0,0,-9.3,0.0
2020-01-09 22:30:00,0,0,-9.3,0.0
2020-01-09 22:45:00,0,0,-8.8,0.0
2020-01-09 23:00:00,0,0,-8.8,0.0
2020-01-09 23:15:00,0,0,-8.8,0.0
2020-01-09 23:30:00,0,0,-8.8,0.0
2020-01-09 23:45:00,0,0,-8.200000000000001,0.0
2020-01-10 00:00:00,0,0,-8.200000000000001,0.0
2020-01-10 00:15:00,0,0,-8.200000000000001,0.0
2020-01-10 00:30:00,0,0,-8.200000000000001,0.0
2020-01-10 00:45:00,0,0,-7.5,0.0
2020-01-10 01:00:00,0,0,-7.5,0.0
2020-01-10 01:15:00,0,0,-7.5,0.0
2020-01-10 01:30:00,0,0,-7.5,0.0
2020-01-10 01:45:00,0,0,-6.9,0.0
2020-01-10 02:00:00,0,0,-6.9,0.0
2020-01-10 02:15:00,0,0,-6.9,0.0
2020-01-10 02:30:00,0,0,-6.9,0.0
2020-01-10 02:45:00,0,0,-6.2,0.0
2020-01-10 03:00:00,0,0,-6.2,0.0
2020-01-10 03:15:00,0,0,-6.2,0.0
2020-01-10 03:30:00,0,0,-6.2,0.0
2020-01-10 03:45:00,0,0,-5.4,0.0
2020-01-10 04:00:00,0,0,-5.4,0.0
2020-01-10 04:15:00,0,0,-5.4,0.0
2020-01-10 04:30:00,0,0,-5.4,0.0
2020-01-10 04:45:00,0,0,-4.7,0.0
2020-01-10 05:00:00,0,0,-4.7,0.0
2020-01-10 05:15:00,0,0,-4.7,0.0
2020-01-10 05:30:00,0,0,-4.7,0.0
2020-01-10 05:45:00,0,0,-4.1000000000000005,0.0
2020-01-10 06:00:00,0,0,-4.1000000000000005,0.0
2020-01-10 06:15:00,0,0,-4.1000000000000005,0.0
2020-01-10 06:30:00,0,0,-4.1000000000000005,0.0
2020-01-10 06:45:00,0,0,-3.6,0.0
2020-01-10 07:00:00,0,0,-3.6,0.0
2020-01-10 07:15:00,0,0,-3.6,0.0
2020-01-10 07:30:00,7,0,-3.6,0.0
2020-01-10 07:45:00,23,34,-2.8000000000000003,56.55056442095676
2020-01-10 08:00:00,49,159,-2.8000000000000003,249.69546348520987
2020-01-10 08:15:00,107,518,-2.8000000000000003,762.1531689815282
2020-01-10 08:30:00,144,587,-2.8000000000000003,802.1090960436652
2020-01-10 08:45:00,181,641,-1.4,805.2312191640317
2020-01-10 09:00:00,216,681,-1.4,777.0738319023811
2020-01-10 09:15:00,252,717,-1.4,732.4495337606311
2020-01-10 09:30:00,283,743,-1.4,667.3120775747133
2020-01-10 09:45:00,309,722,-0.2,556.9213569815851
2020-01-10 10:00:00,336,740,-0.2,474.9109401637527
2020-01-10 10:15:00,361,758,-0.2,386.52197353091606
2020-01-10 10:30:00,382,770,-0.2,289.81192083332866
2020-01-10 10:45:00,162,24,0.7000000000000001,5.801040128304376
2020-01-10 11:00:00,129,0,0.7000000000000001,0.0
2020-01-10 11:15:00,125,0,0.7000000000000001,0.0
2020-01-10 11:30:00,96,0,0.7000000000000001,0.0
2020-01-10 11:45:00,92,0,1.6,0.0
2020-01-10 12:00:00,83,0,1.6,0.0
2020-01-10 12:15:00,141,0,1.6,0.0
2020-01-10 12:30:00,257,165,1.6,112.8720369330751
2020-01-10 12:45:00,72,0,2.3000000000000003,0.0
2020-01-10 13:00:00,290,311,2.3000000000000003,288.04795571792687
2020-01-10 13:15:00,89,0,2.3000000000000003,0.0
2020-01-10 13:30:00,99,0,2.3000000000000003,0.0
2020-01-10 13:45:00,40,0,2.7,0.0
2020-01-10 14:00:00,62,0,2.7,0.0
2020-01-10 14:15:00,59,0,2.7,0.0
2020-01-10 14:30:00,31,0,2.7,0.0
2020-01-10 14:45:00,46,0,2.7,0.0
2020-01-10 15:00:00,39,0,2.7,0.0
2020-01-10 15:15:00,165,537,2.7,936.4264396488138
2020-01-10 15:30:00,129,478,2.7,860.0414185995938
2020-01-10 15:45:00,29,0,2.6,0.0
2020-01-10 16:00:00,19,0,2.6,0.0
2020-01-10 16:15:00,32,188,2.6,360.14481227351826
2020-01-10 16:30:00,0,0,2.5,0.0
2020-01-10 16:45:00,0,0,2.5,0.0
2020-01-10 17:00:00,0,0,2.4000000000000004,0.0
2020-01-10 17:15:00,0,0,2.4000000000000004,0.0
2020-01-10 17:30:00,0,0,2.4000000000000004,0.0
2020-01-10 17:45:00,0,0,2.4000000000000004,0.0
2020-01-10 18:00:00,0,0,2.4000000000000004,0.0
2020-01-10 18:15:00,0,0,2.4000000000000004,0.0
2020-01-10 18:30:00,0,0,2.4000000000000004,0.0
2020-01-10 18:45:00,0,0,2.4000000000000004,0.0
2020-01-10 19:00:00,0,0,2.5,0.0
2020-01-10 19:15:00,0,0,2.5,0.0
2020-01-10 19:30:00,0,0,2.5,0.0
2020-01-10 19:45:00,0,0,2.5,0.0
2020-01-10 20:00:00,0,0,2.5,0.0
2020-01-10 20:15:00,0,0,2.6,0.0
2020-01-10 20:30:00,0,0,2.6,0.0
2020-01-10 20:45:00,0,0,2.6,0.0
2020-01-10 21:00:00,0,0,2.7,0.0
2020-01-10 21:15:00,0,0,2.7,0.0
2020-01-10 21:30:00,0,0,2.8000000000000003,0.0
2020-01-10 21:45:00,0,0,2.8000000000000003,0.0
2020-01-10 22:00:00,0,0,2.8000000000000003,0.0
2020-01-10 22:15:00,0,0,2.9000000000000004,0.0
2020-01-10 22:30:00,0,0,2.9000000000000004,0.0
2020-01-10 22:45:00,0,0,3.0,0.0
2020-01-10 23:00:00,0,0,3.0,0.0
2020-01-10 23:15:00,0,0,3.1,0.0
2020-01-10 23:30:00,0,0,3.1,0.0
2020-01-10 23:45:00,0,0,3.2,0.0
2020-01-11 00:00:00,0,0,3.2,0.0
2020-01-11 00:15:00,0,0,3.2,0.0
2020-01-11 00:30:00,0,0,3.1,0.0
2020-01-11 00:45:00,0,0,3.1,0.0
2020-01-11 01:00:00,0,0,3.0,0.0
2020-01-11 01:15:00,0,0,3.1,0.0
2020-01-11 01:30:00,0,0,3.1,0.0
2020-01-11 01:45:00,0,0,3.3000000000000003,0.0
2020-01-11 02:00:00,0,0,3.4000000000000004,0.0
2020-01-11 02:15:00,0,0,3.4000000000000004,0.0
2020-01-11 02:30:00,0,0,3.4000000000000004,0.0
2020-01-11 02:45:00,0,0,3.5,0.0
2020-01-11 03:00:00,0,0,3.5,0.0
2020-01-11 03:15:00,0,0,3.5,0.0
2020-01-11 03:30:00,0,0,3.5,0.0
2020-01-11 03:45:00,0,0,4.0,0.0
2020-01-11 04:00:00,0,0,4.1000000000000005,0.0
2020-01-11 04:15:00,0,0,4.1000000000000005,0.0
2020-01-11 04:30:00,0,0,4.1000000000000005,0.0
2020-01-11 04:45:00,0,0,4.5,0.0
2020-01-11 05:00:00,0,0,4.7,0.0
2020-01-11 05:15:00,0,0,4.7,0.0
2020-01-11 05:30:00,0,0,4.7,0.0
2020-01-11 05:45:00,0,0,4.9,0.0
2020-01-11 06:00:00,0,0,5.0,0.0
2020-01-11 06:15:00,0,0,5.1000000000000005,0.0
2020-01-11 06:30:00,0,0,5.1000000000000005,0.0
2020-01-11 06:45:00,0,0,5.5,0.0
2020-01-11 07:00:00,0,0,5.6000000000000005,0.0
2020-01-11 07:15:00,0,0,5.7,0.0
2020-01-11 07:30:00,5,0,5.7,0.0
2020-01-11 07:45:00,16,0,6.300000000000001,0.0
2020-01-11 08:00:00,30,0,6.5,0.0
2020-01-11 08:15:00,45,0,6.5,0.0
2020-01-11 08:30:00,40,0,6.5,0.0
2020-01-11 08:45:00,83,33,7.6,41.56965534306152
2020-01-11 09:00:00,73,0,7.9,0.0
2020-01-11 09:15:00,158,204,7.800000000000001,209.1009883014503
